Q9 - Vies ideologico dos deputados (direita / esquerda / centro)

Q9.1 - Catalogo de partidos por ideologia
 ideologia |                                  partidos                                  | qtd_partidos 
-----------+----------------------------------------------------------------------------+--------------
 centro    | AVANTE, CIDADANIA, MDB, MISSAO, PODE, PRD, PSD, PSDB, SOLIDARIEDADE, UNIAO |           10
 direita   | NOVO, PL, PP, REPUBLICANOS                                                 |            4
 esquerda  | PCDOB, PDT, PSB, PSOL, PT, PV, REDE                                        |            7
(3 rows)


Q9.1 - Lista completa partidos x ideologia
 sigla_partido | ideologia 
---------------+-----------
 AVANTE        | centro
 CIDADANIA     | centro
 MDB           | centro
 MISSAO        | centro
 PODE          | centro
 PRD           | centro
 PSD           | centro
 PSDB          | centro
 SOLIDARIEDADE | centro
 UNIAO         | centro
 NOVO          | direita
 PL            | direita
 PP            | direita
 REPUBLICANOS  | direita
 PCDOB         | esquerda
 PDT           | esquerda
 PSB           | esquerda
 PSOL          | esquerda
 PT            | esquerda
 PV            | esquerda
 REDE          | esquerda
(21 rows)


Q9.2 - Correlacao ideologia x proposicao (pct de Sim por campo)
 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia | votos_sim | votos_nao | outros | total_votos | pct_sim 
      2025 | 2233324-97  | REQ 1625/2022                                                    | centro    |        43 |       122 |      1 |         166 |    25.9
      2025 | 2233324-97  | REQ 1625/2022                                                    | direita   |        95 |        68 |      0 |         163 |    58.3
      2025 | 2233324-97  | REQ 1625/2022                                                    | esquerda  |         1 |       112 |      1 |         114 |     0.9
      2025 | 2237596-92  | REQ 5097/2025                                                    | centro    |       137 |         4 |      0 |         141 |    97.2
      2025 | 2237596-92  | REQ 5097/2025                                                    | direita   |       145 |         2 |      0 |         147 |    98.6
      2025 | 2237596-92  | REQ 5097/2025                                                    | esquerda  |       104 |         1 |      1 |         106 |    98.1
      2025 | 2252295-110 | REQ 1056/2020                                                    | centro    |        18 |        73 |      0 |          91 |    19.8
      2025 | 2252295-110 | REQ 1056/2020                                                    | direita   |        37 |        64 |      1 |         102 |    36.3
      2025 | 2252295-110 | REQ 1056/2020                                                    | esquerda  |         0 |        75 |      0 |          75 |     0.0
      2025 | 2252295-120 | REQ 1056/2020                                                    | centro    |       133 |        21 |      1 |         155 |    85.8
      2025 | 2252295-120 | REQ 1056/2020                                                    | direita   |       107 |        42 |      0 |         149 |    71.8
      2025 | 2252295-120 | REQ 1056/2020                                                    | esquerda  |       112 |         0 |      0 |         112 |   100.0
      2025 | 2252295-130 | REQ 1056/2020                                                    | centro    |       130 |        29 |      1 |         160 |    81.3
      2025 | 2252295-130 | REQ 1056/2020                                                    | direita   |        72 |        79 |      0 |         151 |    47.7
      2025 | 2252295-130 | REQ 1056/2020                                                    | esquerda  |       114 |         2 |      1 |         117 |    97.4
      2025 | 2253943-133 | REQ 2575/2021                                                    | centro    |       141 |         1 |      0 |         142 |    99.3
      2025 | 2253943-133 | REQ 2575/2021                                                    | direita   |       131 |         9 |      1 |         141 |    92.9
      2025 | 2253943-133 | REQ 2575/2021                                                    | esquerda  |        99 |         0 |      0 |          99 |   100.0
      2025 | 2256159-69  | PRL 1 CCJC => PL 3494/2020                                       | centro    |         2 |        14 |      0 |          16 |    12.5
      2025 | 2256159-69  | PRL 1 CCJC => PL 3494/2020                                       | direita   |         2 |         5 |      0 |           7 |    28.6
      2025 | 2256159-69  | PRL 1 CCJC => PL 3494/2020                                       | esquerda  |         0 |        14 |      0 |          14 |     0.0
      2025 | 2257488-84  | EMC 1/2024 CICS => PL 3757/2020                                  | centro    |         1 |         2 |      0 |           3 |    33.3
      2025 | 2257488-84  | EMC 1/2024 CICS => PL 3757/2020                                  | direita   |         1 |         5 |      0 |           6 |    16.7
      2025 | 2257488-84  | EMC 1/2024 CICS => PL 3757/2020                                  | esquerda  |         0 |         2 |      0 |           2 |     0.0
      2025 | 2264300-44  | PRL 1 CMADS => PL 4906/2020                                      | centro    |         0 |         2 |      0 |           2 |     0.0
      2025 | 2264300-44  | PRL 1 CMADS => PL 4906/2020                                      | direita   |         0 |         2 |      0 |           2 |     0.0
      2025 | 2264300-44  | PRL 1 CMADS => PL 4906/2020                                      | esquerda  |         0 |         6 |      0 |           6 |     0.0
      2025 | 2270325-88  | REQ 3612/2023                                                    | centro    |       155 |        15 |      1 |         171 |    90.6
      2025 | 2270325-88  | REQ 3612/2023                                                    | direita   |       160 |         6 |      1 |         167 |    95.8
      2025 | 2270325-88  | REQ 3612/2023                                                    | esquerda  |        33 |        79 |      0 |         112 |    29.5
      2025 | 2270325-92  | REQ 3612/2023                                                    | centro    |        57 |        82 |      0 |         139 |    41.0
      2025 | 2270325-92  | REQ 3612/2023                                                    | direita   |        83 |        57 |      1 |         141 |    58.9
      2025 | 2270325-92  | REQ 3612/2023                                                    | esquerda  |         8 |        76 |      0 |          84 |     9.5
      2025 | 2270800-121 | REQ 271/2021                                                     | centro    |        28 |       125 |      0 |         153 |    18.3
      2025 | 2270800-121 | REQ 271/2021                                                     | direita   |        16 |       132 |      1 |         149 |    10.7
      2025 | 2270800-121 | REQ 271/2021                                                     | esquerda  |       100 |         9 |      0 |         109 |    91.7
      2025 | 2270800-126 | REQ 271/2021                                                     | centro    |        27 |       151 |      0 |         178 |    15.2
      2025 | 2270800-126 | REQ 271/2021                                                     | direita   |         7 |       162 |      1 |         170 |     4.1
      2025 | 2270800-126 | REQ 271/2021                                                     | esquerda  |       103 |        11 |      0 |         114 |    90.4
      2025 | 2270800-130 | REQ 271/2021                                                     | centro    |       154 |        24 |      0 |         178 |    86.5
      2025 | 2270800-130 | REQ 271/2021                                                     | direita   |       169 |         6 |      1 |         176 |    96.0
      2025 | 2270800-130 | REQ 271/2021                                                     | esquerda  |        23 |        92 |      0 |         115 |    20.0
      2025 | 2270800-135 | REQ 271/2021                                                     | centro    |       149 |        39 |      0 |         188 |    79.3
      2025 | 2270800-135 | REQ 271/2021                                                     | direita   |       171 |         7 |      1 |         179 |    95.5
      2025 | 2270800-135 | REQ 271/2021                                                     | esquerda  |        33 |        88 |      0 |         121 |    27.3
      2025 | 2270800-148 | REQ 271/2021                                                     | centro    |       137 |        40 |      1 |         178 |    77.0
      2025 | 2270800-148 | REQ 271/2021                                                     | direita   |       168 |         5 |      0 |         173 |    97.1
      2025 | 2270800-148 | REQ 271/2021                                                     | esquerda  |        17 |       102 |      0 |         119 |    14.3
      2025 | 2270800-151 | REQ 271/2021                                                     | centro    |       131 |        50 |      1 |         182 |    72.0
      2025 | 2270800-151 | REQ 271/2021                                                     | direita   |       166 |         8 |      0 |         174 |    95.4
